pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
39,9b37ee1abd51b004cdf426403e928cea18edaaee,9b37ee1abd51b004cdf426403e928cea18edaaee,"Add logic to print out generator expressions, including eliding the parentheses when the expression is the only argument to a function call.","Handle generator expressions

Add logic to print out generator expressions, including eliding the parentheses when the expression is the only argument to a function call.
","diff --git a/tests/python_generator_expressions/jsfmt.spec.js b/tests/python_generator_expressions/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_generator_expressions/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,139,1,1,4,139
40,c9c995ce3a4cbb1088d285d475001708d3420cab,c9c995ce3a4cbb1088d285d475001708d3420cab,"Add tests and functionality that Python 3 type annotations on function arguments, function return types, and locals are preserved and wrapped properly if too long.","Handle Python 3 type annotations

Add tests and functionality that Python 3 type annotations on function arguments, function return types, and locals are preserved and wrapped properly if too long.
","diff --git a/tests/python_ann_assign/jsfmt.spec.js b/tests/python_ann_assign/jsfmt.spec.js
new file mode 100644
index 0000000..007404f
--- /dev/null
+++ b/tests/python_ann_assign/jsfmt.spec.js
@@ -0,0 +1 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });

diff --git a/tests/python_arg_annotations/jsfmt.spec.js b/tests/python_arg_annotations/jsfmt.spec.js
new file mode 100644
index 0000000..007404f
--- /dev/null
+++ b/tests/python_arg_annotations/jsfmt.spec.js
@@ -0,0 +1 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,7,170,2,1,7,170
44,c9cb41168ba51645a4f760c1e2da9b2e5682dbde,c9cb41168ba51645a4f760c1e2da9b2e5682dbde,"Wrap long `import` statements so each module/package is on its own line. Break up the names of `from ... import ...` statements when there are too many to fit on a single line, with a trailing comma if the option is set.","Import formatting

Wrap long `import` statements so each module/package is on its own line. Break up the names of `from ... import ...` statements when there are too many to fit on a single line, with a trailing comma if the option is set.
","diff --git a/tests/python_import/jsfmt.spec.js b/tests/python_import/jsfmt.spec.js
index dc63c4d..92df027 100644
--- a/tests/python_import/jsfmt.spec.js
+++ b/tests/python_import/jsfmt.spec.js
@@ -1,2 +1,3 @@
-run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""2"", trailingComma: ""none"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""2"", trailingComma: ""all"" });
 run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,137,1,1,4,137
53,d8fcdbafc332b1c35a9fe85aa7285f6a1762035f,d8fcdbafc332b1c35a9fe85aa7285f6a1762035f,"To be consistent with PEP8, set the default column margin to 79 characters. Add tests to check that 79 characters fits on one line but 80 characters breaks to another line.

Fixes https://github.com/prettier/plugin-python/issues/14","Default print width to 79

To be consistent with PEP8, set the default column margin to 79 characters. Add tests to check that 79 characters fits on one line but 80 characters breaks to another line.

Fixes https://github.com/prettier/plugin-python/issues/14
","diff --git a/tests/python_print_width/jsfmt.spec.js b/tests/python_print_width/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_print_width/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,31,1,1,4,31
6,ab8ae14f73dc48271e9bf1aee321c277b2cf9a90,ab8ae14f73dc48271e9bf1aee321c277b2cf9a90,"What helped a ton at the beginning of prettier was to import all the tests in the flow codebase. This shows has a ton of edge cases around JavaScript. I haven't found a similar test suite yet but this file from pypy has a bunch of interesting ones.

I've commented out all the tests that either fatal or output a different result.","Import expression tests from pypy

What helped a ton at the beginning of prettier was to import all the tests in the flow codebase. This shows has a ton of edge cases around JavaScript. I haven't found a similar test suite yet but this file from pypy has a bunch of interesting ones.

I've commented out all the tests that either fatal or output a different result.
","diff --git a/tests/python_expressions/jsfmt.spec.js b/tests/python_expressions/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_expressions/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,3,1744,1,1,3,1744
66,b5fa34b77f794a812a99cb7d0908f62334443c5f,b301d979151db1c6a726877e667bfcc74ac45730,Needs fix,"Add broken tests for #65
","diff --git a/tests/python_raise/jsfmt.spec.js b/tests/python_raise/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_raise/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,3,89,1,6,4,127
68,dc4800c2b6cd19e646ce54a87f965e850f4f60dc,dc4800c2b6cd19e646ce54a87f965e850f4f60dc,"Fix #60. Use same logic as prettier's printer-estree.js ""Program""
case.","Don't add final empty line if file has no contents

Fix #60. Use same logic as prettier's printer-estree.js ""Program""
case.
","diff --git a/tests/python_empty/jsfmt.spec.js b/tests/python_empty/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_empty/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,5,33,1,1,5,33
7,b24b5735f65862dadcc57066287064d9cb315a53,53d1ae01fdb6198c2fe766f89d446c0c5020c264,Fixes #4,"Fix elif with multiple body

Fixes #4
","diff --git a/tests/python_elif_multi_body/jsfmt.spec.js b/tests/python_elif_multi_body/jsfmt.spec.js
new file mode 100644
index 0000000..3afccf9
--- /dev/null
+++ b/tests/python_elif_multi_body/jsfmt.spec.js
@@ -0,0 +1 @@
+run_spec(__dirname, [""python""]);
",0,,4,60,1,3,4,86
72,3f5441265fc3937d991f6796ebabef99155fd4cc,3f5441265fc3937d991f6796ebabef99155fd4cc,Previously long binary/boolean expressions split up over multiple lines were not properly separated by escaped lines.,"Use escaped lines for binary and bool ops
","diff --git a/tests/python_bin_op/jsfmt.spec.js b/tests/python_bin_op/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_bin_op/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,6,46,2,1,6,46
87,de318147819319275b9135df57db6f733e0a4a21,de318147819319275b9135df57db6f733e0a4a21,Closes #86 ,"Add support for del keyword
","diff --git a/tests/python_delete/jsfmt.spec.js b/tests/python_delete/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_delete/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,45,1,1,4,45
88,c7c8e90b35b52a0b34985c33e2517b4579726948,c7c8e90b35b52a0b34985c33e2517b4579726948,"Closes #69 

@azz I've copied the `printDanglingComments` from the prettier repo, shall I make a PR to export it from the main entry point? Like we do for the doc builders?

EDIT: never mind, I had to change the code a bit :)","Fix dangling comments not printed
","diff --git a/tests/python_dangling_comments/jsfmt.spec.js b/tests/python_dangling_comments/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_dangling_comments/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,5,74,1,1,5,74
89,02209ec288e5c7fe3cbc78cbea3c458dfeda6b46,02209ec288e5c7fe3cbc78cbea3c458dfeda6b46,"Fixes #81 

Needs #88 ","Fix inline comments
","diff --git a/tests/python_inline_comments/jsfmt.spec.js b/tests/python_inline_comments/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_inline_comments/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,7,171,2,3,9,197
9,d6d5df40c73912f31bc8542dcd4989d88c672f73,d6d5df40c73912f31bc8542dcd4989d88c672f73,"This wires up the comment logic from prettier. This needs some modification inside of prettier itself, so it won't work as is.

- locStart/End is ast-specific, we need a way to set it up for each parser. In this case I reused on that already existed: https://github.com/prettier/prettier/blob/master/src/util.js#L260-L262

- getSortedChildNodes as well, need a way to traverse the ast: https://github.com/prettier/prettier/blob/master/src/comments.js#L38

```js
        (node.kind && node.kind !== ""Comment"") ||
        node.ast_type && node.ast_type !== ""comment"") // <-- added
    ) {
```

- printComments as well: https://github.com/prettier/prettier/blob/master/src/comments.js#L928-L929

```js
  switch (comment.type || comment.kind || comment.ast_type) {
    case ""comment"":
      return comment.value;
    case ""Comment"":
```

If we tweak those two small things in prettier itself, then it's able to print comments using the heuristic. @azz, do you think you'd be able to extract those out to be parser-specific?","Add support for comments

This wires up the comment logic from prettier. This needs some modification inside of prettier itself, so it won't work as is.

- locStart/End is ast-specific, we need a way to set it up for each parser. In this case I reused on that already existed: https://github.com/prettier/prettier/blob/master/src/util.js#L260-L262

- getSortedChildNodes as well, need a way to traverse the ast: https://github.com/prettier/prettier/blob/master/src/comments.js#L38

```js
        (node.kind && node.kind !== ""Comment"") ||
        node.ast_type && node.ast_type !== ""comment"") // <-- added
    ) {
```

- printComments as well: https://github.com/prettier/prettier/blob/master/src/comments.js#L928-L929

```js
  switch (comment.type || comment.kind || comment.ast_type) {
    case ""comment"":
      return comment.value;
    case ""Comment"":
```

If we tweak those two small things in prettier itself, then it's able to print comments using the heuristic. @azz, do you think you'd be able to extract those out to be parser-specific?
","diff --git a/tests/python_comments/jsfmt.spec.js b/tests/python_comments/jsfmt.spec.js
new file mode 100644
index 0000000..3afccf9
--- /dev/null
+++ b/tests/python_comments/jsfmt.spec.js
@@ -0,0 +1 @@
+run_spec(__dirname, [""python""]);
",0,,7,238,2,1,7,238
90,448abc8671585246bd2ca0e9f4e2da62419f7d7f,448abc8671585246bd2ca0e9f4e2da62419f7d7f,,"Fix str tokens causing a crash
","diff --git a/tests/python_str_token/jsfmt.spec.js b/tests/python_str_token/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_str_token/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,21,1,1,4,21
91,894e89704b2cbbe4dfa3a3bc6d98910592b4b803,c09394e4b2da15ada24ca0c4cfb637aef424faf0,,"Add support for bytes strings
","diff --git a/tests/python_bytes/jsfmt.spec.js b/tests/python_bytes/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_bytes/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,26,1,2,6,67
92,9a6eaec4939e7fdeb043a93bd9551f68ee7faa8b,9a6eaec4939e7fdeb043a93bd9551f68ee7faa8b,Closes #54,"Add support for global
","diff --git a/tests/python_global/jsfmt.spec.js b/tests/python_global/jsfmt.spec.js
new file mode 100644
index 0000000..dc63c4d
--- /dev/null
+++ b/tests/python_global/jsfmt.spec.js
@@ -0,0 +1,2 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,42,1,1,4,42
93,94126d162acf01cb3624a5bc8f6012eeb3118f9d,94126d162acf01cb3624a5bc8f6012eeb3118f9d,"Adds some more slicing tests, and closes #83","Add support for extslice
","diff --git a/tests/python_slices/jsfmt.spec.js b/tests/python_slices/jsfmt.spec.js
new file mode 100644
index 0000000..92df027
--- /dev/null
+++ b/tests/python_slices/jsfmt.spec.js
@@ -0,0 +1,3 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""2"", trailingComma: ""none"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""2"", trailingComma: ""all"" });
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,93,1,1,4,93
94,a5edf00a86fe40059497ab210eed46a023d9f4a5,a5edf00a86fe40059497ab210eed46a023d9f4a5,,"Add support for nonlocal
","diff --git a/tests/python3_nonlocal/jsfmt.spec.js b/tests/python3_nonlocal/jsfmt.spec.js
new file mode 100644
index 0000000..007404f
--- /dev/null
+++ b/tests/python3_nonlocal/jsfmt.spec.js
@@ -0,0 +1 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,64,1,1,4,64
95,766b9d7b2ff590ec1e7fdd1eef5cb0953d788f79,766b9d7b2ff590ec1e7fdd1eef5cb0953d788f79,,"Add support for uadd
","diff --git a/tests/python_uadd/jsfmt.spec.js b/tests/python_uadd/jsfmt.spec.js
new file mode 100644
index 0000000..007404f
--- /dev/null
+++ b/tests/python_uadd/jsfmt.spec.js
@@ -0,0 +1 @@
+run_spec(__dirname, [""python""], { pythonVersion: ""3"" });
",0,,4,20,1,1,4,20
