pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
-it('removes resolver-level computedInputs from the corresponding input type', async () => {
-  const { datamodel, ...resolvers } = resolverTestData
-  const result = await generateSchemaAndTypes(
-    datamodel,
-    Object.values(resolvers),
-  )
-
-  expect({
-    schema: result.schemaString,
-    typegen: result.typegen,
-  }).toMatchSnapshot('locallyComputedInputs')
-})
-
-import { addComputedInputs } from '../src/dmmf/transformer'
-import { GlobalComputedInputs } from '../src/utils'
-
-it('infers the value of resolver-level computedInputs at runtime', async () => {
-  const { datamodel } = resolverTestData
-  const dmmf = await getDmmf(datamodel)
-  expect(
-    addComputedInputs({
-      params: {
-        info: {} as any,
-        args: { data: { name: 'New User' } },
-        ctx: { browser: 'firefox' },
-      },
-      inputType: dmmf.getInputType('UserCreateInput'),
-      dmmf,
-      locallyComputedInputs: {
-        createdWithBrowser: ({ ctx }) => ctx.browser,
-      },
-    }),
-  ).toStrictEqual({ data: { name: 'New User', createdWithBrowser: 'firefox' } })
-})
-
-it('removes global computedInputs from all input types', async () => {
-  const { datamodel, ...resolvers } = globalTestData
-  const result = await generateSchemaAndTypes(
-    datamodel,
-    Object.values(resolvers),
-    {
-      globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
-    },
-  )
-
-  expect({
-    schema: result.schemaString,
-    typegen: result.typegen,
-  }).toMatchSnapshot('globallyComputedInputs')
-})
-
-it('infers the value of global computedInputs at runtime', async () => {
-  const { datamodel } = globalTestData
-  const dmmf = await getDmmf(datamodel, {
-    globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
-  })
-  expect(
-    addComputedInputs({
-      params: {
-        info: {} as any,
-        args: {
-          data: {
-            name: 'New User',
-            nested: { create: { name: 'Nested Name' } },
-          },
-        },
-        ctx: { browser: 'firefox' },
-      },
-      inputType: dmmf.getInputType('UserCreateInput'),
-      dmmf,
-      locallyComputedInputs: {},
-    }),
-  ).toStrictEqual({
-    data: {
-      name: 'New User',
-      createdWithBrowser: 'firefox',
-      nested: {
-        create: { createdWithBrowser: 'firefox', name: 'Nested Name' },
-      },
-    },
-  })
-})
-
-it('handles arrays when recursing for computedInputs', async () => {
-  const { datamodel } = globalTestData
-  const dmmf = await getDmmf(datamodel, {
-    globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
-  })
-
-  expect(
-    addComputedInputs({
-      params: {
-        info: {} as any,
-        args: {
-          data: {
-            name: 'New User',
-            nested: {
-              create: [{ name: 'Nested Name' }, { name: 'Nested Name' }],
-            },
-          },
-        },
-        ctx: { browser: 'firefox' },
-      },
-      inputType: dmmf.getInputType('UserCreateInput'),
-      dmmf,
-      locallyComputedInputs: {},
-    }),
-  ).toStrictEqual({
-    data: {
-      name: 'New User',
-      createdWithBrowser: 'firefox',
-      nested: {
-        create: [
-          { createdWithBrowser: 'firefox', name: 'Nested Name' },
-          { createdWithBrowser: 'firefox', name: 'Nested Name' },
-        ],
-      },
-    },
-  })
-})
-
-it('can combine resolver-level (shallow) and global (deep) computed inputs', async () => {
-  const { datamodel } = globalTestData
-  const dmmf = await getDmmf(datamodel, {
-    // These are applied globally
-    globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
-  })
-  expect(
-    addComputedInputs({
-      params: {
-        info: {} as any,
-        // name should be required when creating Nested since the computedInput providing
-        // it is specific to UserCreateInput and therefore shallow
-        args: { data: { nested: { create: { name: 'Nested Name' } } } },
-        ctx: { browser: 'firefox', name: 'autopopulated' },
-      },
-      inputType: dmmf.getInputType('UserCreateInput'),
-      dmmf,
-      // These are applied only to UserCreateInput
-      locallyComputedInputs: { name: ({ ctx }) => ctx.name },
-    }),
-  ).toStrictEqual({
-    data: {
-      name: 'autopopulated',
-      createdWithBrowser: 'firefox',
-      nested: {
-        create: { createdWithBrowser: 'firefox', name: 'Nested Name' },
-      },
-    },
-  })
-})
-
-it('can use a combination of args, context and info to compute values', async () => {
-  const { datamodel } = globalTestData
-  // Nonsense example, but ensures args, ctx and info values are being passed everywhere :)
-  const dmmf = await getDmmf(datamodel, {
-    globallyComputedInputs: {
-      createdWithBrowser: ({ args, ctx, info }) =>
-        `${ctx.browser.slice(1, 2)} ${info} ${
-          (args.data as any).nested.create.name
-        }`,
-    },
-  })
-  expect(
-    addComputedInputs({
-      params: {
-        // Normally this would be GraphQLResolveInfo but using a string for simplicity
-        info: 'Yam' as any,
-        args: { data: { nested: { create: { name: 'Sam' } } } },
-        ctx: { browser: 'firefox' },
-      },
-      inputType: dmmf.getInputType('UserCreateInput'),
-      dmmf,
-      locallyComputedInputs: {
-        name: ({ args, ctx, info }) =>
-          `${args.data.nested.create.name} ${ctx.browser.slice(1, 2)} ${info}`,
-      },
-    }),
-  ).toStrictEqual({
-    data: {
-      name: 'Sam i Yam',
-      createdWithBrowser: 'i Yam Sam',
-      nested: {
-        create: { createdWithBrowser: 'i Yam Sam', name: 'Sam' },
-      },
-    },
-  })
-})

diff --git a/tests/enums.test.ts b/tests/enums.test.ts
deleted file mode 100644
index bc3b0a3..0000000
--- a/tests/enums.test.ts
+++ /dev/null
@@ -1,120 +0,0 @@
-import { generateSchemaAndTypes } from './__utils'
-import { objectType, enumType, inputObjectType } from 'nexus'
-
-it('publishes enum even as output type', async () => {
-  const datamodel = `
-    model User {
-      id  Int @id @default(autoincrement())
-      favouriteColor  Color
-    }
-
-    enum Color {
-      Red
-      Green
-      Blue
-    }
-  `
-
-  const User = objectType({
-    name: 'User',
-    definition(t: any) {
-      t.model.id()
-      t.model.favouriteColor()
-    },
-  })
-
-  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [User])
-
-  expect(schema).toMatchSnapshot('schema')
-  expect(typegen).toMatchSnapshot('typegen')
-})
-
-it('does not publish enum twice (from input/output type)', async () => {
-  const datamodel = `
-  model User {
-    id  Int @id @default(autoincrement())
-    favouriteColor  Color
-  }
-
-  enum Color {
-    Red
-    Green
-    Blue
-  }
-`
-
-  const User = objectType({
-    name: 'User',
-    definition(t: any) {
-      t.model.id()
-      t.model.favouriteColor()
-    },
-  })
-
-  const Query = objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.users({ filtering: true })
-    },
-  })
-
-  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
-    Query,
-    User,
-  ])
-
-  expect(schema).toMatchSnapshot('schema')
-  expect(typegen).toMatchSnapshot('typegen')
-})
-
-it('does not automatically publish input/enum type if already created by user', async () => {
-  const datamodel = `
-  model User {
-    id  Int @id @default(autoincrement())
-    favouriteColor  Color
-  }
-
-  enum Color {
-    Red
-    Green
-    Blue
-  }
-`
-
-  const User = objectType({
-    name: 'User',
-    definition(t: any) {
-      t.model.id()
-      t.model.favouriteColor()
-    },
-  })
-
-  const Color = enumType({
-    name: 'Color',
-    members: ['Something', 'Else'],
-  })
-
-  const Query = objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.users({ filtering: true })
-    },
-  })
-
-  const UserWhereInput = inputObjectType({
-    name: 'UserWhereInput',
-    definition(t) {
-      t.string('customField')
-    },
-  })
-
-  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
-    Query,
-    User,
-    Color,
-    UserWhereInput,
-  ])
-
-  expect(schema).toMatchSnapshot('schema')
-  expect(typegen).toMatchSnapshot('typegen')
-})

diff --git a/tests/filtering-ordering.test.ts b/tests/filtering-ordering.test.ts
deleted file mode 100644
index 1e319ba..0000000
--- a/tests/filtering-ordering.test.ts
+++ /dev/null
@@ -1,80 +0,0 @@
-import { objectType } from 'nexus'
-import { generateSchemaAndTypes, mockConsoleLog } from './__utils'
-
-it('in dev stage, removes filtering or ordering entirely if no arg or wrong args are passed and log error', async () => {
-  process.env.NODE_ENV = 'development'
-
-  const datamodel = `
-    model User {
-      id  Int @id @default(autoincrement())
-      name String
-    }
-  `
-
-  const User = objectType({
-    name: 'User',
-    definition(t: any) {
-      t.model.id()
-      t.model.name()
-    },
-  })
-
-  const Query = objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.users({
-        filtering: { somethingWrong: true },
-        ordering: { somethingWrong: true },
-      })
-    },
-  })
-
-  const { schemaString: schema, $output, typegen } = await mockConsoleLog(async () => {
-    return generateSchemaAndTypes(datamodel, [Query, User])
-  })
-
-  expect(schema).toMatchSnapshot('schema')
-  expect(typegen).toMatchSnapshot('typegen')
-  expect($output).toMatchSnapshot('output')
-})
-
-it('in prod stage, throw error if no arg or wrong args are passed', async () => {
-  process.env.NODE_ENV = 'production'
-
-  const datamodel = `
-    model User {
-      id  Int @id @default(autoincrement())
-      name String
-    }
-  `
-
-  const User = objectType({
-    name: 'User',
-    definition(t: any) {
-      t.model.id()
-      t.model.name()
-    },
-  })
-
-  const Query = objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.users({
-        filtering: { somethingWrong: true },
-        ordering: { somethingWrong: true },
-      })
-    },
-  })
-
-  try {
-    const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
-      Query,
-      User,
-    ])
-
-    expect(schema).toMatchSnapshot('schema')
-    expect(typegen).toMatchSnapshot('typegen')
-  } catch (e) {
-    expect(e.message).toMatchSnapshot('output')
-  }
-})

diff --git a/tests/naming.test.ts b/tests/naming.test.ts
deleted file mode 100644
index ebde23d..0000000
--- a/tests/naming.test.ts
+++ /dev/null
@@ -1,45 +0,0 @@
-import * as Nexus from 'nexus'
-import { generateSchemaAndTypes } from './__utils'
-
-it('generates publishers pluralized & camel-cased', async () => {
-  const datamodel = `
-  model ModelName {
-    id    Int @id @default(autoincrement())
-    name  String
-  }
-`
-
-  const ModelName = Nexus.objectType({
-    name: 'ModelName',
-    definition(t: any) {
-      t.model.id()
-    },
-  })
-  const Query = Nexus.objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.modelName()
-      t.crud.modelNames()
-    },
-  })
-
-  const Mutation = Nexus.objectType({
-    name: 'Mutation',
-    definition(t: any) {
-      t.crud.createOneModelName()
-      t.crud.deleteOneModelName()
-      t.crud.updateOneModelName()
-      t.crud.upsertOneModelName()
-      t.crud.updateManyModelName()
-    },
-  })
-
-  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
-    Query,
-    Mutation,
-    ModelName,
-  ])
-
-  expect(schema).toMatchSnapshot('schema')
-  expect(typegen).toMatchSnapshot('typegen')
-})

diff --git a/tests/outputs.test.ts b/tests/outputs.test.ts
deleted file mode 100644
index ffe2466..0000000
--- a/tests/outputs.test.ts
+++ /dev/null
@@ -1,63 +0,0 @@
-import * as Nexus from 'nexus'
-import { generateSchemaAndTypes } from './__utils'
-
-it('only publishes output types that do not map to prisma models', async () => {
-  const datamodel = `
-  model User {
-    id  Int @id @default(autoincrement())
-    name String
-  }
-`
-  const Query = Nexus.objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.user()
-    },
-  })
-
-  const Mutation = Nexus.objectType({
-    name: 'Mutation',
-    definition(t: any) {
-      t.crud.updateManyUser({ filtering: true })
-    },
-  })
-
-  try {
-    await generateSchemaAndTypes(datamodel, [Query, Mutation])
-  } catch (e) {
-    expect(e).toMatchInlineSnapshot(
-      `[Error: Your GraphQL \`Query\` object definition is projecting a field \`user\` with \`User\` as output type, but \`User\` is not defined in your GraphQL Schema]`,
-    )
-  }
-})
-
-it('publishes scalars from input types', async () => {
-  const datamodel = `
-  model User {
-    id  Int @id @default(autoincrement())
-    date DateTime
-  }
-  `
-
-  const User = Nexus.objectType({
-    name: 'User',
-    definition(t: any) {
-      t.model.id()
-    },
-  })
-
-  const Query = Nexus.objectType({
-    name: 'Query',
-    definition(t: any) {
-      t.crud.users({ filtering: true })
-    },
-  })
-
-  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
-    Query,
-    User,
-  ])
-
-  expect(schema).toMatchSnapshot('schema')
-  expect(typegen).toMatchSnapshot('typegen')
-})

diff --git a/tests/schema/computedInputs.test.ts b/tests/schema/computedInputs.test.ts
new file mode 100644
index 0000000..996da2e
--- /dev/null
+++ b/tests/schema/computedInputs.test.ts
@@ -0,0 +1,270 @@
+import * as Nexus from 'nexus'
+import { getDmmf, generateSchemaAndTypes } from '../__utils'
+
+// TODO: Split local and global computedInputs into their own suites
+
+const resolverTestData = {
+  datamodel: `
+  model User {
+    id  Int @id @default(autoincrement())
+    name String
+    createdWithBrowser String
+  }
+`,
+  query: Nexus.queryType({
+    definition(t: any) {
+      t.crud.user()
+    },
+  }),
+  mutation: Nexus.mutationType({
+    definition(t: any) {
+      t.crud.createOneUser({
+        computedInputs: {
+          createdWithBrowser: ({ ctx }) => ctx.browser,
+        } as GlobalComputedInputs,
+      })
+    },
+  }),
+  user: Nexus.objectType({
+    name: 'User',
+    definition: (t: any) => {
+      t.model.id()
+      t.model.name()
+      t.model.createdWithBrowser()
+    },
+  }),
+}
+
+const globalTestData = {
+  datamodel: `
+  model User {
+    id  Int @id @default(autoincrement())
+    name String
+    nested Nested[]
+    createdWithBrowser String
+  }
+
+  model Nested {
+    id Int @id @default(autoincrement())
+    name String
+    createdWithBrowser String
+  }
+`,
+  query: Nexus.queryType({
+    definition(t: any) {
+      t.crud.user()
+    },
+  }),
+  mutation: Nexus.mutationType({
+    definition(t: any) {
+      t.crud.createOneUser()
+      t.crud.createOneNested()
+    },
+  }),
+  user: Nexus.objectType({
+    name: 'User',
+    definition: (t: any) => {
+      t.model.id()
+      t.model.name()
+      t.model.nested()
+      t.model.createdWithBrowser()
+    },
+  }),
+  nested: Nexus.objectType({
+    name: 'Nested',
+    definition: (t: any) => {
+      t.model.id()
+      t.model.createdWithBrowser()
+      t.model.name()
+    },
+  }),
+}
+
+it('removes resolver-level computedInputs from the corresponding input type', async () => {
+  const { datamodel, ...resolvers } = resolverTestData
+  const result = await generateSchemaAndTypes(
+    datamodel,
+    Object.values(resolvers),
+  )
+
+  expect({
+    schema: result.schemaString,
+    typegen: result.typegen,
+  }).toMatchSnapshot('locallyComputedInputs')
+})
+
+import { addComputedInputs } from '../../src/dmmf/transformer'
+import { GlobalComputedInputs } from '../../src/utils'
+
+it('infers the value of resolver-level computedInputs at runtime', async () => {
+  const { datamodel } = resolverTestData
+  const dmmf = await getDmmf(datamodel)
+  expect(
+    addComputedInputs({
+      params: {
+        info: {} as any,
+        args: { data: { name: 'New User' } },
+        ctx: { browser: 'firefox' },
+      },
+      inputType: dmmf.getInputType('UserCreateInput'),
+      dmmf,
+      locallyComputedInputs: {
+        createdWithBrowser: ({ ctx }) => ctx.browser,
+      },
+    }),
+  ).toStrictEqual({ data: { name: 'New User', createdWithBrowser: 'firefox' } })
+})
+
+it('removes global computedInputs from all input types', async () => {
+  const { datamodel, ...resolvers } = globalTestData
+  const result = await generateSchemaAndTypes(
+    datamodel,
+    Object.values(resolvers),
+    {
+      globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
+    },
+  )
+
+  expect({
+    schema: result.schemaString,
+    typegen: result.typegen,
+  }).toMatchSnapshot('globallyComputedInputs')
+})
+
+it('infers the value of global computedInputs at runtime', async () => {
+  const { datamodel } = globalTestData
+  const dmmf = await getDmmf(datamodel, {
+    globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
+  })
+  expect(
+    addComputedInputs({
+      params: {
+        info: {} as any,
+        args: {
+          data: {
+            name: 'New User',
+            nested: { create: { name: 'Nested Name' } },
+          },
+        },
+        ctx: { browser: 'firefox' },
+      },
+      inputType: dmmf.getInputType('UserCreateInput'),
+      dmmf,
+      locallyComputedInputs: {},
+    }),
+  ).toStrictEqual({
+    data: {
+      name: 'New User',
+      createdWithBrowser: 'firefox',
+      nested: {
+        create: { createdWithBrowser: 'firefox', name: 'Nested Name' },
+      },
+    },
+  })
+})
+
+it('handles arrays when recursing for computedInputs', async () => {
+  const { datamodel } = globalTestData
+  const dmmf = await getDmmf(datamodel, {
+    globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
+  })
+
+  expect(
+    addComputedInputs({
+      params: {
+        info: {} as any,
+        args: {
+          data: {
+            name: 'New User',
+            nested: {
+              create: [{ name: 'Nested Name' }, { name: 'Nested Name' }],
+            },
+          },
+        },
+        ctx: { browser: 'firefox' },
+      },
+      inputType: dmmf.getInputType('UserCreateInput'),
+      dmmf,
+      locallyComputedInputs: {},
+    }),
+  ).toStrictEqual({
+    data: {
+      name: 'New User',
+      createdWithBrowser: 'firefox',
+      nested: {
+        create: [
+          { createdWithBrowser: 'firefox', name: 'Nested Name' },
+          { createdWithBrowser: 'firefox', name: 'Nested Name' },
+        ],
+      },
+    },
+  })
+})
+
+it('can combine resolver-level (shallow) and global (deep) computed inputs', async () => {
+  const { datamodel } = globalTestData
+  const dmmf = await getDmmf(datamodel, {
+    // These are applied globally
+    globallyComputedInputs: { createdWithBrowser: ({ ctx }) => ctx.browser },
+  })
+  expect(
+    addComputedInputs({
+      params: {
+        info: {} as any,
+        // name should be required when creating Nested since the computedInput providing
+        // it is specific to UserCreateInput and therefore shallow
+        args: { data: { nested: { create: { name: 'Nested Name' } } } },
+        ctx: { browser: 'firefox', name: 'autopopulated' },
+      },
+      inputType: dmmf.getInputType('UserCreateInput'),
+      dmmf,
+      // These are applied only to UserCreateInput
+      locallyComputedInputs: { name: ({ ctx }) => ctx.name },
+    }),
+  ).toStrictEqual({
+    data: {
+      name: 'autopopulated',
+      createdWithBrowser: 'firefox',
+      nested: {
+        create: { createdWithBrowser: 'firefox', name: 'Nested Name' },
+      },
+    },
+  })
+})
+
+it('can use a combination of args, context and info to compute values', async () => {
+  const { datamodel } = globalTestData
+  // Nonsense example, but ensures args, ctx and info values are being passed everywhere :)
+  const dmmf = await getDmmf(datamodel, {
+    globallyComputedInputs: {
+      createdWithBrowser: ({ args, ctx, info }) =>
+        `${ctx.browser.slice(1, 2)} ${info} ${
+          (args.data as any).nested.create.name
+        }`,
+    },
+  })
+  expect(
+    addComputedInputs({
+      params: {
+        // Normally this would be GraphQLResolveInfo but using a string for simplicity
+        info: 'Yam' as any,
+        args: { data: { nested: { create: { name: 'Sam' } } } },
+        ctx: { browser: 'firefox' },
+      },
+      inputType: dmmf.getInputType('UserCreateInput'),
+      dmmf,
+      locallyComputedInputs: {
+        name: ({ args, ctx, info }) =>
+          `${args.data.nested.create.name} ${ctx.browser.slice(1, 2)} ${info}`,
+      },
+    }),
+  ).toStrictEqual({
+    data: {
+      name: 'Sam i Yam',
+      createdWithBrowser: 'i Yam Sam',
+      nested: {
+        create: { createdWithBrowser: 'i Yam Sam', name: 'Sam' },
+      },
+    },
+  })
+})

diff --git a/tests/schema/enums.test.ts b/tests/schema/enums.test.ts
new file mode 100644
index 0000000..e524ade
--- /dev/null
+++ b/tests/schema/enums.test.ts
@@ -0,0 +1,120 @@
+import { generateSchemaAndTypes } from '../__utils'
+import { objectType, enumType, inputObjectType } from 'nexus'
+
+it('publishes enum even as output type', async () => {
+  const datamodel = `
+    model User {
+      id  Int @id @default(autoincrement())
+      favouriteColor  Color
+    }
+
+    enum Color {
+      Red
+      Green
+      Blue
+    }
+  `
+
+  const User = objectType({
+    name: 'User',
+    definition(t: any) {
+      t.model.id()
+      t.model.favouriteColor()
+    },
+  })
+
+  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [User])
+
+  expect(schema).toMatchSnapshot('schema')
+  expect(typegen).toMatchSnapshot('typegen')
+})
+
+it('does not publish enum twice (from input/output type)', async () => {
+  const datamodel = `
+  model User {
+    id  Int @id @default(autoincrement())
+    favouriteColor  Color
+  }
+
+  enum Color {
+    Red
+    Green
+    Blue
+  }
+`
+
+  const User = objectType({
+    name: 'User',
+    definition(t: any) {
+      t.model.id()
+      t.model.favouriteColor()
+    },
+  })
+
+  const Query = objectType({
+    name: 'Query',
+    definition(t: any) {
+      t.crud.users({ filtering: true })
+    },
+  })
+
+  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
+    Query,
+    User,
+  ])
+
+  expect(schema).toMatchSnapshot('schema')
+  expect(typegen).toMatchSnapshot('typegen')
+})
+
+it('does not automatically publish input/enum type if already created by user', async () => {
+  const datamodel = `
+  model User {
+    id  Int @id @default(autoincrement())
+    favouriteColor  Color
+  }
+
+  enum Color {
+    Red
+    Green
+    Blue
+  }
+`
+
+  const User = objectType({
+    name: 'User',
+    definition(t: any) {
+      t.model.id()
+      t.model.favouriteColor()
+    },
+  })
+
+  const Color = enumType({
+    name: 'Color',
+    members: ['Something', 'Else'],
+  })
+
+  const Query = objectType({
+    name: 'Query',
+    definition(t: any) {
+      t.crud.users({ filtering: true })
+    },
+  })
+
+  const UserWhereInput = inputObjectType({
+    name: 'UserWhereInput',
+    definition(t) {
+      t.string('customField')
+    },
+  })
+
+  const { schemaString: schema, typegen } = await generateSchemaAndTypes(datamodel, [
+    Query,
+    User,
+    Color,
+    UserWhereInput,
+  ])
+
